key,slus,sles
Ninja.GravityMultiplier,0x1d00fb8,0x1ce6838
Ninja.LengthenShortenRate,0x1cfea08,0x1ce48c4
Ninja.MaxLength,0x1d00790,0x1ce48a0
Ninja.MaxUnreducedSwingLength,0x1d00010,0x1ce61f4
Ninja.MinBendDistFromWorm,0x1cfe9e4,0x1ce6014
Ninja.MinLength,0x1cfe794,0x1ce79e0
Ninja.NumRaycastRefinements,0x1cfc5bc,0x1ce6f7c
Ninja.NumShots,0x1cfcb44,0x1ce623c
Ninja.RotationDamping,0x1d00310,0x1ce40fc
Ninja.SnapOffAngleRadians,0x1cfdebc,0x1ce580c
Ninja.SwingAmount,0x1cfc24c,0x1ce5c60
Ninja.WormMass,0x1cfc2fc,0x1ce392c
NinjaCamera,0x1cfdbb4,0x1ce6c74
ObjectCount.Active,0x1cff544,0x1ce5404
OilDrum.DamageMagnitude,0x1cff1c4,0x1ce715c
OilDrum.ImpulseMagnitude,0x1cfd608,0x1ce7344
OilDrum.ImpulseRadius,0x1d00ffc,0x1ce71dc
OilDrum.LandDamageRadius,0x1cfba3c,0x1ce5aa0
OilDrum.WormDamageRadius,0x1d007bc,0x1ce7620
OldWomanChaseCamera,0x1cff234,0x1ce3ca4
Opt.VoicesOn,0x1cfe8ec,0x1ce71d8
Orbiting%20Cloud,0x1cfbdc0,0x1ce5e28
PS2.BOOT.Checking_Cards,0x1cfc77c,0x1ce5e9c
PS2.BOOT.No_Card,0x1cfb830,0x1ce4a54
PS2.BOOT.Space_Warning,0x1cfec14,0x1ce76b4
PS2.CurrSlot,0x1d00724,0x1ce3db4
PS2.InsertController,0x1cfc8d8,0x1ce522c
PS2.LOAD.Cancel_Load_Confirm,0x1d00624,0x1ce7628
PS2.LOAD.Do_Load,0x1cfd918,0x1ce5588
PS2.LOAD.Load_Failed,0x1cfdc50,0x1ce5efc
PS2.LOAD.Load_Success,0x1cfb990,0x1ce458c
PS2.LOAD.No_Card,0x1cfd768,0x1ce72d8
PS2.LOAD.No_Data,0x1cfba08,0x1ce6ea4
PS2.LOAD_Data_Corrupt,0x1cfba94,0x1ce6f38
PS2.MC.Cancel_Format,0x1cff1cc,0x1ce5b78
PS2.MC.Checking_Status,0x1cff388,0x1ce3c7c
PS2.MC.Choose_Slot,0x1d002e8,0x1ce3f30
PS2.MC.Do_Format,0x1cff780,0x1ce6a90
PS2.MC.Format_Confirm,0x1cfc3b0,0x1ce3bdc
PS2.MC.Format_Failed,0x1cfcef0,0x1ce7404
PS2.MC.Format_Success,0x1cfe204,0x1ce78d8
PS2.MC.No_Card,0x1d01348,0x1ce4208
PS2.MC.Status_Error,0x1cfffbc,0x1ce70b0
PS2.SAVE.Cancel_Save_Confirm,0x1cfd3e8,0x1ce6e0c
PS2.SAVE.Confirm_End,0x1cfdc24,0x1ce45b8
PS2.SAVE.Do_Overwrite,0x1d0122c,0x1ce5958
PS2.SAVE.Do_Save,0x1cfbfc8,0x1ce4724
PS2.SAVE.Format_Confirm,0x1cffba4,0x1ce5334
PS2.SAVE.Load_Confirm,0x1cfe79c,0x1ce63d4
PS2.SAVE.No_Card,0x1cfc9ec,0x1ce4194
PS2.SAVE.No_Space,0x1cfc494,0x1ce5ff4
PS2.SAVE.Overwrite_Confirm,0x1d002d8,0x1ce4d14
PS2.SAVE.Overwrite_Failed,0x1cfcc54,0x1ce5be4
PS2.SAVE.Overwrite_Success,0x1d004d8,0x1ce6a54
PS2.SAVE.Save_Confirm,0x1cfd9e4,0x1ce5b10
PS2.SAVE.Save_Failed,0x1cfc0b4,0x1ce401c
PS2.SAVE.Save_Success,0x1cfd268,0x1ce6cc0
PS2.SaveSize,0x1cff38c,0x1ce3ae0
PS2.Slot1,0x1cfc2f4,0x1ce4248
PS2.Slot2,0x1cfc370,0x1ce424c
PS2.done.saving,0x1cfcb90,0x1ce4074
PS2.load.sure,0x1cfbe08,0x1ce5374
PS2.save.sure,0x1d0040c,0x1ce54ac
PS2Water.ARCTIC.DAY,0x1cfcad4,0x1ce6e54
PS2Water.ARCTIC.EVENING,0x1d0030c,0x1ce4740
PS2Water.ARCTIC.NIGHT,0x1cfc6c0,0x1ce47e0
PS2Water.ENGLAND.DAY,0x1cfe6d4,0x1ce40e4
PS2Water.ENGLAND.EVENING,0x1cfbacc,0x1ce6944
PS2Water.ENGLAND.NIGHT,0x1cfdd40,0x1ce6310
PS2Water.HORROR.DAY,0x1cfdc94,0x1ce6a34
PS2Water.HORROR.EVENING,0x1d0058c,0x1ce6a8c
PS2Water.HORROR.NIGHT,0x1cfd4c0,0x1ce3ce0
PS2Water.LUNAR.DAY,0x1cfda18,0x1ce6180
PS2Water.LUNAR.EVENING,0x1cfbecc,0x1ce71ec
PS2Water.LUNAR.NIGHT,0x1d00780,0x1ce67d0
PS2Water.PIRATE.DAY,0x1cfd094,0x1ce7414
PS2Water.PIRATE.EVENING,0x1d0000c,0x1ce5ecc
PS2Water.PIRATE.NIGHT,0x1cfed04,0x1ce3774
PS2Water.WAR.DAY,0x1d01094,0x1ce3bc4
PS2Water.WAR.EVENING,0x1cfec8c,0x1ce595c
PS2Water.WAR.NIGHT,0x1cfcb80,0x1ce79f0
PTeleport_1,0x1cfeb74,0x1ce5848
PTeleport_Trail,0x1cff420,0x1ce5f68
Part1_Ring1,0x1cfc574,0x1ce5314
Part1_Ring2,0x1cfc578,0x1ce5318
Part2_Ring1,0x1cfd874,0x1ce3d74
Part2_Ring2,0x1cfd878,0x1ce3d8c
Part_Bat,0x1cfd88c,0x1ce4568
Part_BeanCloud,0x1d00e94,0x1ce76a0
Part_BeanSolid,0x1cffcc8,0x1ce3c40
Part_Bell,0x1cffae0,0x1ce6170
Part_BellDark,0x1cfb8e0,0x1ce68f0
Part_BirdSky,0x1cfee94,0x1ce7144
Part_Bumblebee,0x1d000d0,0x1ce7888
Part_Butterfly,0x1cfb854,0x1ce6088
Part_Campfire,0x1cfd510,0x1ce3d24
Part_Champagne,0x1d00610,0x1ce7914
Part_ChimneySmoke,0x1cfd20c,0x1ce6908
Part_CloudUnder,0x1d00138,0x1ce5cd8
Part_Comet,0x1cfe894,0x1ce77b0
Part_CrateSpawn,0x1cfd828,0x1ce4380
Part_CrateSpawnCentre,0x1cfef88,0x1ce4cb8
Part_CrateSpawnShower,0x1d01178,0x1ce5d78
Part_CrockJet,0x1cfc90c,0x1ce43e8
Part_DIsland_Pirate1,0x1cfd2b8,0x1ce6504
Part_DRBall,0x1cfdf20,0x1ce45b0
Part_DRBallGlow,0x1cfc88c,0x1ce65cc
Part_DRBallGlow2,0x1cfd138,0x1ce50c8
Part_DRBallMesh,0x1cfda50,0x1ce7150
Part_DRBallTrail,0x1cfece0,0x1ce5b44
Part_Depthcharge,0x1cfbd44,0x1ce71f4
Part_Drips,0x1d0073c,0x1ce5b0c
Part_DynamiteFuse,0x1cfce8c,0x1ce4c8c
Part_EX_Billboard,0x1d00d14,0x1ce5f48
Part_EX_LongsparkFast,0x1d01254,0x1ce5030
Part_EX_LongsparkMed,0x1cfe518,0x1ce67bc
Part_ElectricSpark,0x1cfd01c,0x1ce68ac
Part_ExplosionA,0x1cfc834,0x1ce4ae8
Part_FE_Funnel,0x1cfbe60,0x1ce637c
Part_FE_Haunt,0x1cfcfc4,0x1ce50e4
Part_FE_HauntedMist,0x1d00ec0,0x1ce39fc
Part_FE_Seagull,0x1cfe3e4,0x1ce4750
Part_FE_Skyscraper,0x1cfbdf8,0x1ce5b3c
Part_FE_Snow,0x1cfd98c,0x1ce39dc
Part_FE_Snow2,0x1cfc7f8,0x1ce7538
Part_FE_Volcano,0x1d00eac,0x1ce514c
Part_FE_Volcano_Black,0x1cfecdc,0x1ce455c
Part_FE_Volcano_Red,0x1d00f08,0x1ce5974
Part_Fe_Scraper2,0x1d005b8,0x1ce408c
Part_Firefly,0x1cfd098,0x1ce46cc
Part_Firework,0x1cfe75c,0x1ce448c
Part_Fishjump,0x1cfd2b0,0x1ce74a0
Part_Flak,0x1cfcf9c,0x1ce4440
Part_FlareSmoke_Red,0x1cfc108,0x1ce3d70
Part_Fly,0x1cfca54,0x1ce3724
Part_Geyser,0x1cfd70c,0x1ce423c
Part_Ghost,0x1cfe164,0x1ce6584
Part_Grasshopper,0x1cffaf8,0x1ce3f2c
Part_Gravedust,0x1cfe70c,0x1ce5d30
Part_Gravemist,0x1d00480,0x1ce5080
Part_GunShells,0x1cfe8bc,0x1ce620c
Part_Hose,0x1cfde48,0x1ce6d94
Part_IslandRipples,0x1cfdabc,0x1ce5bdc
Part_JHoop,0x1cfce70,0x1ce55d4
Part_Jeggflash,0x1cfc8d0,0x1ce3730
Part_Jetpack,0x1cfcddc,0x1ce6b1c
Part_JetpackSmokeTrail,0x1d00820,0x1ce6870
Part_JumpCollide,0x1cfc404,0x1ce6914
Part_JumpCollideLarge,0x1cfea8c,0x1ce4adc
Part_Laydybird,0x1cffd80,0x1ce5790
Part_Leafdrop,0x1d00e70,0x1ce5d94
Part_LightHouse,0x1d00448,0x1ce67b4
Part_Lightning,0x1d00ecc,0x1ce4e4c
Part_LightningWhiteout,0x1cfc914,0x1ce4a28
Part_Littleboy,0x1cfd5d4,0x1ce6824
Part_LowExplosion,0x1d00568,0x1ce3b88
Part_OilySmoke,0x1cfb810,0x1ce53b4
Part_P_Singleflame,0x1cfcf48,0x1ce5834
Part_P_Singleflame_Sharp,0x1d014b0,0x1ce4318
Part_PetrolBomb,0x1cfc7b8,0x1ce50a8
Part_PickupTwinkleM,0x1d006a4,0x1ce4dfc
Part_PickupTwinkleN,0x1d006a8,0x1ce4e00
Part_PropSound,0x1cfe680,0x1ce4860
Part_Prop_1,0x1cfd474,0x1ce42d8
Part_Prop_2,0x1cfd47c,0x1ce42dc
Part_Prop_3,0x1cfd480,0x1ce42e4
Part_Prop_4,0x1cfd484,0x1ce42f0
Part_Prop_5,0x1cfd488,0x1ce42f4
Part_Prop_6,0x1cfd48c,0x1ce42f8
Part_Prop_7,0x1cfd490,0x1ce42fc
Part_Prop_8,0x1cfd494,0x1ce4304
Part_Propellor,0x1d01250,0x1ce5cac
Part_Propsmoke,0x1cfbbd0,0x1ce5db4
Part_QuestionMark,0x1cfd65c,0x1ce39cc
Part_RadarRings,0x1cfe4bc,0x1ce725c
Part_Rain,0x1cfbee8,0x1ce3ce8
Part_RedBullPower,0x1cfd68c,0x1ce547c
Part_Sheepbomb,0x1d004b8,0x1ce45cc
Part_ShootingStars,0x1d00b50,0x1ce7544
Part_ShrineAuraDark,0x1d00f5c,0x1ce713c
Part_ShrineAuraDark_Exp,0x1cfefb0,0x1ce4b54
Part_ShrineAuraLight,0x1cffe80,0x1ce4f54
Part_Singleflame,0x1d012c8,0x1ce7028
Part_Sinkhole,0x1d00808,0x1ce69f0
Part_SleepyZ,0x1cfe198,0x1ce5ae8
Part_Smallfire,0x1cfd0c8,0x1ce5e68
Part_StarBridge,0x1cff844,0x1ce3954
Part_Steamplume,0x1cfb948,0x1ce6ad4
Part_Swingrope,0x1cfe844,0x1ce56a4
Part_Tap,0x1cfc2b0,0x1ce4a18
Part_Teleport,0x1cfbc88,0x1ce6af0
Part_Tickertape,0x1cff558,0x1ce5a44
Part_TowerBat,0x1cfc9c0,0x1ce6700
Part_ToxicCloud,0x1cfe32c,0x1ce5de0
Part_Tumbleweed,0x1cfc580,0x1ce49c0
Part_Volcano,0x1d00c2c,0x1ce550c
Part_Vortex,0x1cfd054,0x1ce5300
Particle.DetailObject,0x1cfe304,0x1ce57a0
Particle.Handle,0x1cfde84,0x1ce5e18
Particle.MeshNames,0x1d0013c,0x1ce4bac
Particle.Name,0x1cfbd84,0x1ce44e4
Particle.OverrideFile,0x1cfe4c4,0x1ce46a8
Particle.Rain.Prob,0x1cfd678,0x1ce7868
Particle.Snow.Prob,0x1cfd9b8,0x1ce57c0
Particle.Weather.RefreshFreq,0x1d00634,0x1ce7174
ParticleAirstrike,0x1cff0cc,0x1ce4df8
ParticleBeamLines,0x1cffefc,0x1ce4afc
ParticleBlackout,0x1cfff80,0x1ce62f0
ParticleBounce,0x1cff2dc,0x1ce6128
ParticleBubbles,0x1cff07c,0x1ce638c
ParticleCloud,0x1cfbb44,0x1ce7630
ParticleCometTrail,0x1cfe460,0x1ce4190
ParticleCometTrail_B,0x1d00e04,0x1ce7618
ParticleDazed,0x1cfbbc0,0x1ce3b68
ParticleDrip,0x1cfc4b0,0x1ce6060
ParticleDudMine,0x1cff2d8,0x1ce4508
ParticleEmitter1,0x1cfc3b4,0x1ce4344
ParticleEmitter10,0x1cff930,0x1ce5660
ParticleEmitter2,0x1cfc3b8,0x1ce4348
ParticleEmitter3,0x1cfc3c4,0x1ce434c
ParticleEmitter4,0x1cfc3c8,0x1ce4350
ParticleEmitter5,0x1cfc3cc,0x1ce4358
ParticleEmitter6,0x1cfc3d0,0x1ce435c
ParticleEmitter7,0x1cfc3d4,0x1ce4360
ParticleEmitter8,0x1cfc3d8,0x1ce4364
ParticleEmitter9,0x1cfc3dc,0x1ce4368
ParticleExplosion,0x1cfb828,0x1ce45c8
ParticleExplosionFire,0x1cfcf8c,0x1ce7948
ParticleExplosionGlow,0x1d00f0c,0x1ce759c
ParticleExplosionLand,0x1d00948,0x1ce3920
ParticleExplosionMain,0x1cfe668,0x1ce7408
ParticleExplosionRing,0x1cfe330,0x1ce6918
ParticleExplosionSmoke,0x1cfe848,0x1ce6644
ParticleExplosionSmoke2,0x1cfc0f8,0x1ce5348
ParticleExplosionSmokePlume,0x1d00894,0x1ce382c
ParticleExplosionTrail,0x1d00ee0,0x1ce5f90
ParticleFire,0x1cfc584,0x1ce6db4
ParticleFireFlash,0x1cfdf94,0x1ce39a0
ParticleGas,0x1cfe6bc,0x1ce551c
ParticleGasTrail,0x1cffea0,0x1ce6080
ParticleJetpack,0x1cffe9c,0x1ce733c
ParticleLargeSmokePlume,0x1cfea88,0x1ce4ad8
ParticleParachuteTrail,0x1cfd6a4,0x1ce4370
ParticleRainfall,0x1cfdfa0,0x1ce6ed0
ParticleRainfallBackground,0x1cfc058,0x1ce52f0
ParticleSmallDebris,0x1cfd07c,0x1ce406c
ParticleSmallFire,0x1cfb7e8,0x1ce3d9c
ParticleSmallSmokeCloud,0x1cfebcc,0x1ce7320
ParticleSmokePlume,0x1cfc9c4,0x1ce4fb4
ParticleSmokeTrail,0x1cfc320,0x1ce6204
ParticleSnowfall,0x1cff2a4,0x1ce70a0
ParticleSnowfallBackground,0x1d00048,0x1ce6550
ParticleSparkle,0x1cfed20,0x1ce3a94
ParticleSplash,0x1d003b0,0x1ce6bd0
ParticleSplish,0x1d005d0,0x1ce4550
ParticleWhiteSmokePlume,0x1cfe3cc,0x1ce4be4
ParticleWhiteout,0x1cfba00,0x1ce5290
ParticleWormBit,0x1cfd380,0x1ce6c10
Particle_Darkside,0x1cfef84,0x1ce4354
Particle_Lightside,0x1cfe2c8,0x1ce6574
Payload.Deleted.Id,0x1cfef00,0x1ce77f0
Payload.Mesh,0x1d01190,0x1ce7370
Payload.SinkSpeed.Max,0x1cff290,0x1ce4024
Payload.SinkSpeed.Min,0x1cff268,0x1ce3ff8
Payload.Target,0x1cfd888,0x1ce4b94
Payload.TimeUntilRealignment,0x1cff280,0x1ce6d60
PayloadTrackCamera,0x1cff074,0x1ce4f40
Ped.Current,0x1cfd884,0x1ce6940
Ped.Desc,0x1cff5c4,0x1ce39ec
Ped.Image,0x1d00848,0x1ce3e68
Ped.Movie,0x1d00a4c,0x1ce6904
Ped.MovieFile,0x1cffdc4,0x1ce5e14
Ped.Next,0x1cfe400,0x1ce5bc0
Ped.Prev,0x1cff8c8,0x1ce6278
Ped.Title,0x1d00704,0x1ce5ad4
Pegasus.1,0x1cfd3f4,0x1ce7454
Pegasus.10,0x1cffc34,0x1ce5e34
Pegasus.11,0x1cffc78,0x1ce5e3c
Pegasus.2,0x1cfd400,0x1ce745c
Pegasus.3,0x1cfd408,0x1ce7460
Pegasus.4,0x1cfd418,0x1ce7464
Pegasus.5,0x1cfd41c,0x1ce7468
Pegasus.6,0x1cfd420,0x1ce746c
Pegasus.7,0x1cfd424,0x1ce7470
Pegasus.8,0x1cfd428,0x1ce7474
Pegasus.9,0x1cfd42c,0x1ce7480
PickupTwinkle,0x1cfbed0,0x1ce5754
Plume_1,0x1cfd4f4,0x1ce6900
Plume_2,0x1cfd4f8,0x1ce690c
PostActivityTime,0x1d00884,0x1ce4e44
PostActivityTimeRemaining,0x1cfbc8c,0x1ce470c
Powerup,0x1cfeeb0,0x1ce3794
Practice%20Explosion,0x1cfc1a8,0x1ce45ec
Prob.Rain.ENGLAND.EVENING,0x1cfbb10,0x1ce59dc
Prob.Rain.ENGLAND.NIGHT,0x1d00dc0,0x1ce4a20
Prob.Rain.HORROR.DAY,0x1cfd714,0x1ce4254
Prob.Rain.HORROR.EVENING,0x1cff34c,0x1ce3dbc
Prob.Rain.HORROR.NIGHT,0x1cfd5c0,0x1ce4104
Prob.Rain.WAR.DAY,0x1cff314,0x1ce617c
Prob.Rain.WAR.NIGHT,0x1d00f00,0x1ce4200
Prob.Snow.ARCTIC.DAY,0x1cfc2d4,0x1ce4ee4
Prob.Snow.ARCTIC.EVENING,0x1cff350,0x1ce471c
Prob.Snow.ENGLAND.EVENING,0x1d0064c,0x1ce50c0
Prob.Snow.WAR.DAY,0x1cfb994,0x1ce6994
Propsmoke_Darksmoke,0x1cfdf8c,0x1ce7548
Propsmoke_Lightsmoke,0x1d00444,0x1ce4d28
Propsmoke_Propfire,0x1cfce08,0x1ce69b8
Q.AirS,0x1cfdbfc,0x1ce761c
Q.Arm,0x1cfcd64,0x1ce62d4
Q.ArtMode,0x1cff2c4,0x1ce3a14
Q.Axe,0x1cfcecc,0x1ce6434
Q.BKit,0x1d00000,0x1ce3c60
Q.Bana,0x1cffb34,0x1ce5224
Q.Baz,0x1cfcd58,0x1ce62c8
Q.Bball,0x1cfea20,0x1ce56f0
Q.Binoculars,0x1d00140,0x1ce505c
Q.Blowpipe,0x1cfe704,0x1ce6ff4
Q.CGren,0x1cffc28,0x1ce7898
Q.CSpy,0x1d00414,0x1ce5b04
Q.Changed,0x1d012c0,0x1ce5a10
Q.Cow,0x1cfd4cc,0x1ce6a3c
Q.DDmg,0x1d0070c,0x1ce5dfc
Q.DTT,0x1cfd180,0x1ce66f0
Q.DTime,0x1cfc708,0x1ce3d34
Q.Dball,0x1cfdba0,0x1ce7750
Q.Doctors,0x1cfd43c,0x1ce5b9c
Q.Donkey,0x1d00f54,0x1ce4704
Q.Fall,0x1cfe1a0,0x1ce4510
Q.Freeze,0x1cff444,0x1ce57b4
Q.Gas,0x1cfe13c,0x1ce76ac
Q.Girder,0x1cfcab8,0x1ce7158
Q.Grav,0x1d00548,0x1ce4018
Q.Gren,0x1d00628,0x1ce40f8
Q.HChance,0x1cfd2c4,0x1ce3e04
Q.HCrate,0x1d00604,0x1ce56b4
Q.HGren,0x1cfd7e8,0x1ce4328
Q.HMiss,0x1cfc0fc,0x1ce534c
Q.HPid,0x1cfbf00,0x1ce3d00
Q.Hot,0x1cfe8c0,0x1ce3b00
Q.Jet,0x1cfee40,0x1ce4080
Q.LRet,0x1d00ac0,0x1ce3780
Q.LaserS,0x1cfbc3c,0x1ce6c3c
Q.Lottery,0x1d00fd4,0x1ce6084
Q.MBull,0x1cff8e0,0x1ce6f10
Q.MFuse,0x1cfe0c4,0x1ce6374
Q.MegaMine,0x1cfdec4,0x1ce4a04
Q.Mine,0x1cfed44,0x1ce4f24
Q.MineS,0x1cfb77c,0x1ce5afc
Q.Mortar,0x1cfb878,0x1ce5298
Q.Name,0x1d00d04,0x1ce6ee4
Q.NewName,0x1d00ac4,0x1ce3aa4
Q.Nuke,0x1cffec4,0x1ce3804
Q.Obj,0x1d00158,0x1ce5398
Q.OldW,0x1cfbb0c,0x1ce520c
Q.Para,0x1cfd2b4,0x1ce69b4
Q.Perm,0x1cfe2e4,0x1ce79e4
Q.Petrol,0x1cfd9e0,0x1ce5010
Q.Prod,0x1cfb840,0x1ce69d0
Q.Punch,0x1d010d0,0x1ce64a0
Q.Quake,0x1cfd784,0x1ce42c4
Q.Quick,0x1cff59c,0x1ce60dc
Q.RRet,0x1d013c0,0x1ce6790
Q.RTime,0x1cfbf44,0x1ce5644
Q.Room,0x1cfcea4,0x1ce5794
Q.Rope,0x1cfcec8,0x1ce57b8
Q.SBana,0x1cfd974,0x1ce3b54
Q.SDeath,0x1cfd150,0x1ce6850
Q.SSheep,0x1cfc930,0x1ce4730
Q.Scales,0x1cfebbc,0x1ce77cc
Q.Sel,0x1d01220,0x1ce6460
Q.Sheep,0x1cfe1f0,0x1ce5690
Q.SheepS,0x1cfd23c,0x1ce3f0c
Q.Shot,0x1cff2c0,0x1ce3880
Q.Shower,0x1cfffb8,0x1ce5ce8
Q.Shrine,0x1cfce44,0x1ce6094
Q.Special,0x1cfdf60,0x1ce63a0
Q.StickyBomb,0x1d00af8,0x1ce42a8
Q.Stock,0x1cfbf20,0x1ce593c
Q.TNT,0x1d01000,0x1ce6240
Q.TTime,0x1d00e84,0x1ce76a4
Q.TelIn,0x1cfeaa8,0x1ce4198
Q.Tele,0x1cfc804,0x1ce6b84
Q.UChance,0x1cff744,0x1ce3b74
Q.Uzi,0x1cfc194,0x1ce7194
Q.WChance,0x1cfbf84,0x1ce5364
Q.WHealth,0x1cfdf90,0x1ce5110
Q.WSel,0x1cfe0a0,0x1ce5b80
Q.Water,0x1cfb7f8,0x1ce6348
Q.Wins,0x1cfdd3c,0x1ce72ac
Quick.Health,0x1cfed90,0x1ce3b20
Quick.RoundTime,0x1cfcf88,0x1ce5d24
Quick.SelectWorm,0x1cfe4e8,0x1ce453c
Quick.TeleportIn,0x1d00068,0x1ce3e5c
Quick.TurnTime,0x1d00c44,0x1ce5214
Quick.Victories,0x1cfe5c0,0x1ce69fc
R_EffectExplosion,0x1cfefec,0x1ce3738
R_Explosion_2ndCore,0x1cfd844,0x1ce62cc
R_Explosion_3rdCore,0x1cfeecc,0x1ce4f18
R_Explosion_Aftersmoke,0x1cfb90c,0x1ce54b4
R_Explosion_Fingers,0x1cfe340,0x1ce6924
R_Explosion_Fingertrails,0x1cfdec0,0x1ce67b8
R_Explosion_FirstCore,0x1cff55c,0x1ce77f4
R_Explosion_Hotcore,0x1cfe248,0x1ce4f1c
R_Explosion_PolyBang,0x1cfd38c,0x1ce5e0c
R_Explosion_Ring,0x1cfe34c,0x1ce65fc
R_Explosion_Ring2,0x1d00278,0x1ce6db8
R_Explosion_Rocks,0x1cfe514,0x1ce5814
R_Explosion_Sparks,0x1d00f3c,0x1ce40ac
R_Explosion_Sparks2,0x1cfbff8,0x1ce3f88
R_Explosion_remainsmoke,0x1d00cc4,0x1ce7038
Raindrops,0x1cfdc7c,0x1ce4aec
Rand.Crate.Airstrike,0x1d00888,0x1ce7874
Rand.Crate.Armageddon,0x1cfc928,0x1ce634c
Rand.Crate.BananaBomb,0x1d01478,0x1ce4f48
Rand.Crate.BaseballBat,0x1cfb780,0x1ce3ee0
Rand.Crate.Bazooka,0x1cff0f4,0x1ce52d4
Rand.Crate.BridgeKit,0x1cfd880,0x1ce59a0
Rand.Crate.ChangeWorm,0x1d00fa4,0x1ce4f3c
Rand.Crate.ClusterGrenade,0x1cfc904,0x1ce3c14
Rand.Crate.ConcreteDonkey,0x1cfe0d4,0x1ce5ed4
Rand.Crate.CrateShower,0x1d01138,0x1ce6698
Rand.Crate.DoubleDamage,0x1cfd584,0x1ce59c4
Rand.Crate.DoubleTurnTime,0x1cfcac4,0x1ce40f4
Rand.Crate.Dragonball,0x1cfcaa0,0x1ce4ee0
Rand.Crate.Dynamite,0x1cfd9c4,0x1ce68f4
Rand.Crate.Earthquake,0x1d003c4,0x1ce7224
Rand.Crate.FirePunch,0x1cfdf50,0x1ce69d4
Rand.Crate.FlameThrower,0x1cfc4b8,0x1ce4448
Rand.Crate.Freeze,0x1cfeac4,0x1ce4b14
Rand.Crate.GasCanister,0x1cfb9f8,0x1ce4608
Rand.Crate.Girder,0x1d010f8,0x1ce56b8
Rand.Crate.Grenade,0x1cfe504,0x1ce4d24
Rand.Crate.HolyHandGrenade,0x1d00a48,0x1ce7584
Rand.Crate.HomingMissile,0x1cfd3c4,0x1ce6f78
Rand.Crate.HomingPidgeon,0x1d00a68,0x1ce6c48
Rand.Crate.Jetpack,0x1cfbf1c,0x1ce3d1c
Rand.Crate.Landmine,0x1cfd504,0x1ce7244
Rand.Crate.LaserSight,0x1d01140,0x1ce61f0
Rand.Crate.LowGravity,0x1cfe3d4,0x1ce3c54
Rand.Crate.MadCow,0x1cff30c,0x1ce693c
Rand.Crate.MagicBullet,0x1cfe380,0x1ce5820
Rand.Crate.MailStrike,0x1cffc04,0x1ce4994
Rand.Crate.MineStrike,0x1cfe9c4,0x1ce4884
Rand.Crate.MingVase,0x1cfc704,0x1ce6f34
Rand.Crate.Minigun,0x1cff6e8,0x1ce63b8
Rand.Crate.Mortar,0x1d0147c,0x1ce3c88
Rand.Crate.Napalm,0x1cfe6e4,0x1ce4d74
Rand.Crate.NinjaRope,0x1cfdec8,0x1ce43c4
Rand.Crate.NuclearBomb,0x1cfde78,0x1ce4378
Rand.Crate.OldWoman,0x1cfe5a8,0x1ce7668
Rand.Crate.Parachute,0x1cff3c4,0x1ce6544
Rand.Crate.PetrolBomb,0x1d01238,0x1ce6c4c
Rand.Crate.Prod,0x1cfdb48,0x1ce6a70
Rand.Crate.QuickWalk,0x1cfd5dc,0x1ce6b4c
Rand.Crate.ScalesOfJustice,0x1cff984,0x1ce75f4
Rand.Crate.Sheep,0x1cfe970,0x1ce78a0
Rand.Crate.SheepStrike,0x1cfe790,0x1ce4964
Rand.Crate.Shotgun,0x1cfeee8,0x1ce3c78
Rand.Crate.SkipGo,0x1d006ec,0x1ce6bec
Rand.Crate.SuperBananaBomb,0x1cfe838,0x1ce4d38
Rand.Crate.SuperSheep,0x1cfc9f0,0x1ce4e30
Rand.Crate.Surrender,0x1cfeff8,0x1ce5b38
Rand.Crate.Teleport,0x1cfef40,0x1ce52b0
Rand.Crate.Uzi,0x1cfe214,0x1ce5204
Rand.Crate.VikingAxe,0x1cffac4,0x1ce7284
RandomNumber.Float,0x1cfe700,0x1ce53d0
RandomNumber.Uint,0x1cfc1c0,0x1ce66d4
Redlight,0x1cfbd90,0x1ce4040
RetreatTime,0x1cfdd84,0x1ce7164
RetreatTimeRemaining,0x1cfbe8c,0x1ce6b6c
RingPuff_1,0x1cff274,0x1ce79dc
RingPuff_2,0x1cff278,0x1ce79ec
RopeShotsRemaining,0x1cfd8a0,0x1ce3f1c
RoundTime,0x1cfd744,0x1ce5544
RoundTimeRemaining,0x1cfc458,0x1ce776c
SAVE.Language,0x1cff5c8,0x1ce57a4
SAVE.Rumble,0x1cfd5c8,0x1ce5234
SAVE.ScreenX,0x1cfc290,0x1ce6de0
SAVE.ScreenY,0x1cfc294,0x1ce6de4
SAVE.SoundMode,0x1cfe588,0x1ce42b4
Save.Language,0x1cfd208,0x1ce3a24
Secondary_Bangs,0x1cfd288,0x1ce56c4
SheepChaseCamera,0x1cfc8b8,0x1ce6f54
ShootingStar_Trails,0x1cffebc,0x1ce4930
ShotPower,0x1cfff38,0x1ce5c68
ShoulderCamera,0x1cfc874,0x1ce7a04
Sky.CloudSpeed,0x1cfd900,0x1ce7640
Sky.CloudSpeedFast,0x1cfba40,0x1ce7080
Sky.CloudSpeedSlow,0x1cfd54c,0x1ce3d6c
Sky.Flare1,0x1cfedf4,0x1ce6424
Sky.Flare2,0x1cfedf8,0x1ce642c
Sky.Flare3,0x1cfedfc,0x1ce6430
Sky.Flare4,0x1cfee0c,0x1ce6438
Sky.Flare5,0x1cfee10,0x1ce6440
